2,2,-0.381775,-0.429071,0.0613386,0.0868611,0.911932,-0.309588,0.254931
2,2,-0.38179,-0.429058,0.0613273,0.0868555,0.911921,-0.309613,0.254944
2,2,-0.381785,-0.429057,0.0613191,0.0868558,0.91192,-0.30961,0.254951
2,2,-0.381775,-0.429064,0.0613347,0.0868484,0.911931,-0.309585,0.254945
2,2,-0.381787,-0.429061,0.0613264,0.0868366,0.911925,-0.309609,0.25494
2,2,-0.381772,-0.429072,0.0613379,0.0868581,0.911925,-0.3096,0.254945
2,2,-0.3818,-0.429053,0.061334,0.0868491,0.911927,-0.309612,0.254925
2,2,-0.381784,-0.429056,0.0613235,0.0868602,0.911921,-0.309609,0.254947
2,2,-0.381776,-0.429065,0.0613239,0.0868467,0.911927,-0.309598,0.254944
2,2,-0.381772,-0.429059,0.0613249,0.0868409,0.911932,-0.309597,0.25493
2,2,-0.381778,-0.429074,0.0613359,0.0868502,0.911921,-0.309614,0.254943
2,2,-0.381789,-0.429054,0.0613354,0.0868349,0.911923,-0.309618,0.254936
2,2,-0.381777,-0.429059,0.0613215,0.0868468,0.911921,-0.309609,0.254951
2,2,-0.381766,-0.429067,0.0613208,0.0868452,0.91193,-0.309581,0.254953
2,2,-0.381776,-0.429057,0.0613313,0.0868459,0.91192,-0.309617,0.254944
2,2,-0.381777,-0.42905,0.0613229,0.0868629,0.911931,-0.309589,0.254934
2,2,-0.381776,-0.429067,0.0613372,0.0868599,0.911927,-0.309593,0.254946
2,2,-0.381776,-0.429065,0.0613297,0.0868487,0.911928,-0.309594,0.254943
2,2,-0.381785,-0.429056,0.0613179,0.0868463,0.911917,-0.30962,0.254951
2,2,-0.381771,-0.42906,0.0613184,0.0868183,0.911924,-0.309604,0.254956
2,2,-0.381777,-0.429062,0.0613225,0.086834,0.911927,-0.309607,0.254935
2,2,-0.381782,-0.429069,0.0613294,0.0868525,0.911925,-0.309602,0.254945
2,2,-0.381776,-0.429062,0.06131,0.0868181,0.911924,-0.309611,0.254949
2,2,-0.381771,-0.42906,0.061307,0.0868277,0.911926,-0.309601,0.254948
2,2,-0.381759,-0.429064,0.0613103,0.0868334,0.911925,-0.309586,0.25497
2,2,-0.381779,-0.429056,0.061343,0.086847,0.91193,-0.309605,0.254925
