2,2,-0.377855,-0.436464,0.063034,0.0709449,-0.586613,0.772594,-0.232272
2,2,-0.37789,-0.436465,0.0630751,0.0708696,-0.58662,0.772593,-0.232282
2,2,-0.377891,-0.436447,0.063036,0.0709144,-0.586601,0.772607,-0.232268
2,2,-0.377855,-0.436464,0.063034,0.070946,-0.58661,0.772597,-0.232272
2,2,-0.377876,-0.436456,0.0630224,0.0709373,-0.586598,0.772603,-0.232283
2,2,-0.377875,-0.436468,0.0630459,0.0709144,-0.586602,0.772607,-0.232268
2,2,-0.37787,-0.436466,0.063048,0.0709207,-0.586607,0.772602,-0.232269
2,2,-0.377876,-0.43647,0.0630477,0.0709138,-0.586615,0.772595,-0.232275
2,2,-0.377882,-0.436476,0.063071,0.0709058,-0.586611,0.772596,-0.232283
2,2,-0.377871,-0.436458,0.0630382,0.0709444,-0.586596,0.772607,-0.232272
2,2,-0.377904,-0.436472,0.0630846,0.0708821,-0.586597,0.772611,-0.232275
2,2,-0.377874,-0.436467,0.0630444,0.0709297,-0.586613,0.772597,-0.232266
2,2,-0.377888,-0.436479,0.063052,0.0709097,-0.58661,0.772596,-0.232283
2,2,-0.377886,-0.436471,0.0630409,0.0709251,-0.586612,0.772592,-0.232287
2,2,-0.377885,-0.436475,0.0630597,0.0709003,-0.586616,0.772597,-0.232268
2,2,-0.377907,-0.436464,0.0630345,0.0709438,-0.586581,0.77262,-0.232268
2,2,-0.377929,-0.436511,0.0630988,0.0708663,-0.586612,0.772602,-0.232272
2,2,-0.377911,-0.43649,0.063068,0.0708985,-0.586613,0.7726,-0.232267
2,2,-0.377918,-0.436481,0.0630783,0.07089,-0.586609,0.7726,-0.232278
2,2,-0.377933,-0.436505,0.0630744,0.0708696,-0.586622,0.772595,-0.23227
2,2,-0.377936,-0.436498,0.0630716,0.0708811,-0.586623,0.772594,-0.232267
2,2,-0.377939,-0.436492,0.0630752,0.0708776,-0.586622,0.772595,-0.232268
2,2,-0.377939,-0.43651,0.0630856,0.0708631,-0.586622,0.772594,-0.232274
