1.65356e+09,1.52722e+08,3.55898,2.7461,-19.2473,0.0821685,-0.0721345,0.0589215
1.65356e+09,1.54763e+08,3.54916,2.95458,-19.3301,0.0855333,-0.0699934,0.0566945
1.65356e+09,1.56723e+08,3.44628,2.67268,-19.2461,0.0793831,-0.0664593,0.0508135
1.65356e+09,1.58796e+08,3.90598,3.06284,-19.3785,0.0858525,-0.0803346,0.0633033
1.65356e+09,1.60815e+08,3.8496,4.72109,-19.6933,0.0611055,-0.0812782,0.0651768
1.65356e+09,1.62813e+08,3.88177,5.51606,-18.234,-0.000547666,-0.0715963,0.0350099
1.65356e+09,1.64758e+08,3.94373,2.76482,-16.1272,-0.0379233,-0.0559166,0.0150223
1.65356e+09,1.66748e+08,2.83208,3.55536,-16.1267,0.0487421,-0.0561154,0.0341913
1.65356e+09,1.68848e+08,2.28307,5.30114,-17.3123,0.113046,-0.0674819,0.0823139
1.65356e+09,1.70728e+08,3.57687,2.88243,-15.7861,0.085896,-0.0749654,0.052332
1.65356e+09,1.72699e+08,3.09908,0.0732596,-13.7526,0.055772,-0.0665918,0.0336484
1.65356e+09,1.74792e+08,1.85504,1.57563,-13.0586,0.0900076,-0.0511636,0.0710437
1.65356e+09,1.76866e+08,1.21176,1.74923,-13.5152,0.103437,-0.0769194,0.061462
1.65356e+09,1.78743e+08,2.91124,0.155889,-13.3058,0.103877,-0.0835659,0.0532499
1.65356e+09,1.80829e+08,2.17953,-0.49725,-12.1569,0.11573,-0.0735967,0.0560378
1.65356e+09,1.82726e+08,0.721928,0.191385,-11.5056,0.137884,-0.0747896,0.0705384
1.65356e+09,1.84739e+08,0.934455,0.29627,-11.359,0.137382,-0.0858894,0.0751035
1.65356e+09,1.86742e+08,1.82577,-0.801423,-11.5343,0.13686,-0.0951928,0.0608544
1.65356e+09,1.88825e+08,1.60052,-0.891132,-11.2636,0.142955,-0.0828006,0.0617688
1.65356e+09,1.90753e+08,0.380102,0.271349,-10.8639,0.148844,-0.0865432,0.0797164
1.65356e+09,1.92908e+08,0.206548,-0.0734234,-10.563,0.14031,-0.0929564,0.0808266
1.65356e+09,1.94902e+08,0.93293,-0.324989,-10.7047,0.138974,-0.0994491,0.0621504
1.65356e+09,1.97723e+08,0.906705,0.566558,-10.6737,0.133812,-0.0987504,0.0675432
1.65356e+09,1.9882e+08,0.176374,1.17433,-10.6785,0.111956,-0.0963192,0.0541642
1.65356e+09,2.0104e+08,0.584765,1.35424,-10.4708,0.0939687,-0.101228,0.0530165
1.65356e+09,2.03234e+08,0.842821,1.04829,-10.5062,0.072314,-0.0990406,0.0371572
1.65356e+09,2.04733e+08,1.04751,2.02258,-10.7972,0.0827745,-0.106367,0.0412474
1.65356e+09,2.06767e+08,1.13282,2.20509,-10.7015,0.0705532,-0.101635,0.0482145
1.65356e+09,2.08762e+08,0.918837,1.95218,-10.4807,0.06926,-0.0891917,0.0378386
1.65356e+09,2.10771e+08,1.24559,1.76443,-10.204,0.0720308,-0.0872603,0.0358714
1.65356e+09,2.12801e+08,1.47773,2.06763,-10.0876,0.0790111,-0.0896361,0.0479504
1.65356e+09,2.14745e+08,1.51163,1.6265,-10.1757,0.0726127,-0.0883324,0.0426571
1.65356e+09,2.16991e+08,1.29292,1.8317,-9.86025,0.0836989,-0.0768984,0.0435285
1.65356e+09,2.1892e+08,1.18247,1.60603,-9.71297,0.0785495,-0.0697402,0.0449965
1.65356e+09,2.2086e+08,0.878135,1.64957,-9.68806,0.0779699,-0.0671017,0.0510971
1.65356e+09,2.22744e+08,1.02979,1.34511,-9.55228,0.0756682,-0.0747942,0.0513105
1.65356e+09,2.24984e+08,1.14572,1.11325,-9.27235,0.0732002,-0.0781885,0.0511111
1.65356e+09,2.26795e+08,0.761407,1.04538,-9.18102,0.0801913,-0.0789087,0.0539699
1.65356e+09,2.2877e+08,0.558553,1.05013,-9.13797,0.0816576,-0.0773549,0.0583221
1.65356e+09,2.30835e+08,0.508305,0.871616,-9.00869,0.0873637,-0.0797949,0.0537257
1.65356e+09,2.33017e+08,0.682788,0.800179,-9.01732,0.0912699,-0.0882601,0.0534899
1.65356e+09,2.34756e+08,0.468598,0.865653,-8.92965,0.0959717,-0.0906396,0.0531682
1.65356e+09,2.36818e+08,0.340015,0.676798,-8.96783,0.0880221,-0.0917643,0.0501401
1.65356e+09,2.38734e+08,0.745757,0.910528,-8.7096,0.0945401,-0.108433,0.0472882
1.65356e+09,2.4075e+08,0.300031,0.95005,-8.68576,0.0907603,-0.0953447,0.0505542
1.65356e+09,2.42761e+08,0.705213,1.13556,-8.73836,0.0861375,-0.109,0.046358
1.65356e+09,2.44789e+08,0.516028,1.0897,-8.51243,0.0818034,-0.105309,0.0450182
1.65356e+09,2.46764e+08,0.272008,1.01602,-8.39481,0.0803935,-0.0970983,0.0430438
1.65356e+09,2.48819e+08,0.122295,1.33769,-8.51182,0.0864769,-0.0877323,0.0429545
1.65356e+09,2.50856e+08,0.332585,1.52755,-8.55271,0.0891988,-0.0916347,0.0451488
1.65356e+09,2.52796e+08,0.470455,1.52114,-8.33181,0.0865226,-0.085073,0.0465047
1.65356e+09,2.54817e+08,0.694528,1.3213,-8.25819,0.0809105,-0.0829138,0.045383
1.65356e+09,2.57664e+08,0.737685,1.13738,-8.32883,0.0772406,-0.0796036,0.0543601
1.65356e+09,2.58813e+08,0.607102,1.18356,-8.15321,0.0773824,-0.0745319,0.055224
1.65356e+09,2.60817e+08,0.591566,1.2863,-8.13741,0.0786509,-0.0680534,0.0476965
1.65356e+09,2.62808e+08,1.0094,1.14244,-8.19017,0.0762413,-0.0731326,0.0532204
1.65356e+09,2.64976e+08,0.644569,0.824965,-8.00322,0.0650026,-0.0659258,0.049438
1.65356e+09,2.66826e+08,1.05607,1.13757,-8.07043,0.0785843,-0.0735273,0.0511006
1.65356e+09,2.68813e+08,0.750571,1.05352,-7.86362,0.0780625,-0.0635867,0.0474793
1.65356e+09,2.70772e+08,0.980631,0.958471,-7.70664,0.0765901,-0.0703393,0.049294
1.65356e+09,2.7274e+08,0.492047,1.2362,-7.79221,0.0857449,-0.0642402,0.0432082
1.65356e+09,2.74791e+08,1.21461,1.23381,-7.80008,0.088123,-0.0847182,0.0478445
1.65356e+09,2.76785e+08,0.519639,1.12499,-7.64705,0.084424,-0.0694498,0.0489693
1.65356e+09,2.78753e+08,0.335153,1.07547,-7.67954,0.0814856,-0.0665834,0.0471188
1.65356e+09,2.80861e+08,0.736586,0.789542,-7.55468,0.0750652,-0.0815182,0.0524056
1.65356e+09,2.82774e+08,0.684779,0.904782,-7.54769,0.0768542,-0.0858206,0.0456733
1.65356e+09,2.8479e+08,0.426575,1.06697,-7.39217,0.0844873,-0.0801188,0.0473836
1.65356e+09,2.86802e+08,0.533361,0.858442,-7.24478,0.0763654,-0.0840672,0.0408212
1.65356e+09,2.88744e+08,0.252687,0.837107,-7.34283,0.0721299,-0.0806949,0.0523376
1.65356e+09,2.90764e+08,-0.043756,1.35277,-7.16929,0.0852253,-0.070808,0.0434294
1.65356e+09,2.92744e+08,0.617412,0.769789,-7.2576,0.0725733,-0.0854004,0.0482392
1.65356e+09,2.94829e+08,0.485811,0.75219,-7.15757,0.0734525,-0.0808853,0.0468182
1.65356e+09,2.96844e+08,0.679284,0.994611,-7.185,0.0821706,-0.0798204,0.0449209
1.65356e+09,2.98852e+08,0.418625,0.933975,-7.07485,0.0788162,-0.0747051,0.0493883
1.65356e+09,3.00882e+08,0.433119,1.24961,-6.90766,0.0850901,-0.068332,0.0474441
1.65356e+09,3.029e+08,0.567994,1.05006,-6.99026,0.0829427,-0.0693018,0.0465078
1.65356e+09,3.05058e+08,0.556703,1.07185,-6.79911,0.0818658,-0.0640909,0.0495738
1.65356e+09,3.06772e+08,0.294119,0.819197,-6.79474,0.0767218,-0.0587954,0.0527492
1.65356e+09,3.08982e+08,0.69981,0.957246,-6.67457,0.0856158,-0.0693191,0.0488147
1.65356e+09,3.108e+08,0.596606,0.690326,-6.56591,0.0801208,-0.0659048,0.0507587
1.65356e+09,3.1303e+08,0.410992,0.49236,-6.51487,0.0792998,-0.0629808,0.0561581
1.65356e+09,3.14799e+08,0.755288,0.656609,-6.38333,0.081941,-0.0696579,0.0545954
1.65356e+09,3.16855e+08,0.276826,0.767005,-6.43241,0.0896301,-0.0628821,0.0512986
1.65356e+09,3.18953e+08,0.547495,0.616522,-6.32443,0.0896051,-0.0663338,0.0460891
1.65356e+09,3.20732e+08,0.0480316,0.607153,-6.29215,0.0940603,-0.0563915,0.0569276
1.65356e+09,3.22747e+08,0.330777,0.780879,-6.23887,0.0964479,-0.0676837,0.0447993
1.65356e+09,3.24901e+08,0.410051,0.412693,-6.14047,0.086959,-0.0683077,0.0484007
