-2.38379,-1.99879,0.261654,-0.521782,1.20049,0.530912
-2.38384,-1.99878,0.261667,-0.521758,1.20045,0.5309
-2.38378,-1.99878,0.261703,-0.521746,1.20048,0.530876
-2.38385,-1.9988,0.261679,-0.52177,1.20051,0.530912
-2.3838,-1.99877,0.261667,-0.521794,1.20048,0.530912
-2.38378,-1.9988,0.261691,-0.521782,1.20046,0.530912
-2.38382,-1.99879,0.261679,-0.521794,1.20046,0.5309
-2.38382,-1.99878,0.261691,-0.521758,1.20049,0.530936
-2.38385,-1.99878,0.261703,-0.521794,1.20051,0.530924
-2.38385,-1.99882,0.261679,-0.521746,1.20049,0.530888
-2.38382,-1.99879,0.261642,-0.521746,1.2005,0.530924
-2.38382,-1.99879,0.261667,-0.521746,1.20049,0.530924
-2.3838,-1.9988,0.261679,-0.521782,1.20049,0.5309
-2.38384,-1.9988,0.261703,-0.52177,1.2005,0.530888
-2.38381,-1.99882,0.261667,-0.52177,1.20049,0.530912
-2.38382,-1.9988,0.261691,-0.521758,1.20048,0.530888
-2.38382,-1.9988,0.261691,-0.521782,1.2005,0.530888
-2.38382,-1.99878,0.261679,-0.52177,1.20048,0.530936
-2.3838,-1.99878,0.261715,-0.521758,1.20049,0.530912
-2.38384,-1.9988,0.261667,-0.521794,1.20049,0.530936
-2.38382,-1.99878,0.261691,-0.521746,1.2005,0.530912
-2.38384,-1.99878,0.261667,-0.52177,1.20046,0.530912
-2.3838,-1.99877,0.261642,-0.521782,1.2005,0.530888
-2.38381,-1.99878,0.261667,-0.521746,1.20052,0.530876
-2.38381,-1.9988,0.261679,-0.521782,1.2005,0.530912
-2.38381,-1.9988,0.261715,-0.521782,1.20049,0.530912
-2.38381,-1.99878,0.261667,-0.521806,1.20049,0.530912
-2.38381,-1.99879,0.261679,-0.521758,1.2005,0.530888
-2.38386,-1.9988,0.261679,-0.52177,1.20049,0.530912
-2.38381,-1.9988,0.261703,-0.521794,1.20045,0.5309
-2.38381,-1.99882,0.261703,-0.521794,1.20049,0.5309
-2.38381,-1.99878,0.261654,-0.521782,1.20049,0.530912
-2.38386,-1.9988,0.261667,-0.521758,1.20049,0.530888
-2.3838,-1.99879,0.261691,-0.52177,1.20048,0.530912
-2.38384,-1.99878,0.261667,-0.52177,1.20048,0.530888
-2.38381,-1.9988,0.261667,-0.521782,1.20046,0.530912
-2.3838,-1.99878,0.261642,-0.52177,1.20049,0.530912
-2.38381,-1.9988,0.261691,-0.521782,1.20048,0.530888
-2.38384,-1.99879,0.261679,-0.521782,1.20048,0.530924
-2.38384,-1.9988,0.261654,-0.521818,1.2005,0.530888
-2.38382,-1.9988,0.261679,-0.521782,1.20048,0.530912
-2.38385,-1.99879,0.261667,-0.521746,1.2005,0.530924
-2.3838,-1.99879,0.261667,-0.521758,1.20046,0.530876
-2.38384,-1.99879,0.261691,-0.521794,1.20048,0.530888
-2.38382,-1.99883,0.261667,-0.521794,1.20049,0.530924
-2.38386,-1.9988,0.261679,-0.521782,1.20046,0.530924
-2.38381,-1.99879,0.261654,-0.521758,1.20048,0.530864
-2.38381,-1.99879,0.261679,-0.521806,1.20049,0.530924
-2.38384,-1.9988,0.261727,-0.521782,1.20049,0.5309
-2.38386,-1.9988,0.261679,-0.521758,1.20048,0.530924
-2.38381,-1.9988,0.261691,-0.521842,1.20044,0.5309
-2.3838,-1.99882,0.261703,-0.52177,1.20049,0.530852
-2.38384,-1.99882,0.261667,-0.521794,1.20051,0.530924
-2.38384,-1.99883,0.261667,-0.521794,1.20048,0.5309
-2.38382,-1.99878,0.261654,-0.521758,1.20051,0.530888
-2.3838,-1.99878,0.261667,-0.521794,1.20045,0.530948
-2.38381,-1.99883,0.261667,-0.52177,1.20046,0.530876
-2.38381,-1.99883,0.261679,-0.521794,1.20046,0.5309
-2.38385,-1.99879,0.261703,-0.52177,1.20048,0.530888
-2.3838,-1.99879,0.261703,-0.521782,1.20045,0.530948
-2.38381,-1.99878,0.261654,-0.521794,1.20045,0.530912
-2.38384,-1.99878,0.261667,-0.52177,1.20049,0.530912
-2.38384,-1.99882,0.261691,-0.521758,1.20046,0.530924
-2.38382,-1.9988,0.261703,-0.521782,1.2005,0.530912
-2.38381,-1.99878,0.261703,-0.52177,1.20049,0.5309
-2.38381,-1.99879,0.261654,-0.521782,1.20046,0.530912
-2.38384,-1.99882,0.261642,-0.521758,1.20049,0.530888
-2.38382,-1.99879,0.261679,-0.521794,1.20048,0.5309
-2.38384,-1.9988,0.261679,-0.521782,1.20048,0.530888
-2.38381,-1.99879,0.261691,-0.52177,1.20051,0.5309
-2.38384,-1.9988,0.261691,-0.521758,1.2005,0.530912
-2.38384,-1.99878,0.261667,-0.521782,1.20049,0.5309
-2.38381,-1.99877,0.261691,-0.521806,1.20045,0.530888
-2.38384,-1.99878,0.261691,-0.52177,1.20049,0.530912
-2.38384,-1.99877,0.261667,-0.521794,1.2005,0.530924
-2.38384,-1.99879,0.261679,-0.52177,1.20046,0.530888
-2.38382,-1.99879,0.261667,-0.52177,1.20048,0.5309
-2.38384,-1.99878,0.261691,-0.521794,1.2005,0.5309
-2.38382,-1.9988,0.261691,-0.521794,1.20049,0.530912
-2.38386,-1.99879,0.261703,-0.521782,1.2005,0.530888
-2.38385,-1.99883,0.261667,-0.52177,1.20048,0.5309
-2.38384,-1.9988,0.261667,-0.521794,1.20048,0.530912
-2.38384,-1.99879,0.261715,-0.521794,1.20048,0.530936
-2.38382,-1.99878,0.261679,-0.521806,1.20046,0.530936
-2.38385,-1.99879,0.261703,-0.521758,1.20048,0.530888
-2.3838,-1.99878,0.261703,-0.521758,1.2005,0.530912
-2.3838,-1.99882,0.261654,-0.52177,1.20049,0.530912
-2.3838,-1.99882,0.261703,-0.521782,1.20051,0.530888
-2.38384,-1.99878,0.261667,-0.521782,1.20048,0.5309
-2.38382,-1.99879,0.261691,-0.521794,1.20048,0.530912
-2.38385,-1.99879,0.261691,-0.52177,1.20051,0.530924
-2.38384,-1.99882,0.261667,-0.52177,1.20049,0.530936
-2.38385,-1.9988,0.261691,-0.52177,1.20048,0.530912
-2.38385,-1.99882,0.261667,-0.52177,1.2005,0.530888
-2.38384,-1.99882,0.261703,-0.521794,1.2005,0.530912
-2.38384,-1.9988,0.261667,-0.521758,1.20048,0.530936
-2.38384,-1.99877,0.261667,-0.521758,1.20051,0.5309
-2.38381,-1.99879,0.261679,-0.52177,1.20051,0.530912
-2.38385,-1.99878,0.261667,-0.521794,1.20049,0.530924
-2.38386,-1.99882,0.261642,-0.521758,1.2005,0.530912
-2.38384,-1.99879,0.261679,-0.521758,1.20048,0.530924
-2.38381,-1.9988,0.261667,-0.521794,1.20046,0.530876
-2.38382,-1.99878,0.261679,-0.52177,1.20048,0.530888
-2.38385,-1.9988,0.261679,-0.521758,1.20052,0.5309
-2.38385,-1.99877,0.261679,-0.521758,1.20052,0.530924
-2.38382,-1.99878,0.261703,-0.521746,1.20044,0.530864
-2.38385,-1.99878,0.261679,-0.521734,1.20049,0.5309
-2.38385,-1.9988,0.261703,-0.521794,1.20049,0.530876
-2.38382,-1.99878,0.261679,-0.52177,1.20046,0.530936
-2.38386,-1.99879,0.261715,-0.521782,1.20046,0.530924
-2.38381,-1.99879,0.261679,-0.52177,1.20048,0.530912
-2.38385,-1.99878,0.261691,-0.521782,1.20048,0.530888
-2.38384,-1.9988,0.261642,-0.521746,1.2005,0.530912
-2.38386,-1.9988,0.261679,-0.521794,1.20045,0.5309
-2.38384,-1.9988,0.261679,-0.521782,1.20045,0.530912
-2.38382,-1.99882,0.261703,-0.521782,1.20049,0.5309
-2.38384,-1.99878,0.261691,-0.521782,1.20049,0.530888
-2.38382,-1.99879,0.261667,-0.521782,1.2005,0.530912
-2.38386,-1.9988,0.261667,-0.521794,1.20046,0.530912
-2.38382,-1.99879,0.261667,-0.52177,1.20049,0.530876
-2.38387,-1.9988,0.261679,-0.521806,1.20048,0.530912
-2.38382,-1.99882,0.261691,-0.52177,1.20048,0.530948
-2.38385,-1.99882,0.261679,-0.521782,1.20049,0.530864
-2.38385,-1.9988,0.261691,-0.52177,1.20048,0.530912
-2.38381,-1.99882,0.261715,-0.52177,1.2005,0.530912
-2.38385,-1.99879,0.261679,-0.52177,1.20048,0.530924
-2.38388,-1.99879,0.261667,-0.52177,1.20045,0.530912
-2.38387,-1.99877,0.261691,-0.521794,1.20049,0.530936
-2.38384,-1.9988,0.261667,-0.521758,1.20046,0.530924
-2.38382,-1.99879,0.261679,-0.521758,1.2005,0.530912
-2.38386,-1.9988,0.261691,-0.521794,1.20049,0.530888
-2.38384,-1.99879,0.261654,-0.521782,1.20049,0.530936
-2.38385,-1.9988,0.261679,-0.521806,1.20048,0.530924
-2.38381,-1.99878,0.261667,-0.521758,1.20046,0.530876
-2.38382,-1.99879,0.261703,-0.521782,1.20048,0.530912
-2.38387,-1.99882,0.261667,-0.521782,1.20046,0.530924
-2.38385,-1.99878,0.261667,-0.521794,1.20049,0.530912
-2.38385,-1.99882,0.261667,-0.52177,1.20049,0.530936
-2.38386,-1.9988,0.261715,-0.52177,1.20048,0.530924
-2.38384,-1.99878,0.261691,-0.52177,1.20045,0.530936
-2.38385,-1.99882,0.261654,-0.52177,1.2005,0.530912
-2.38384,-1.9988,0.261703,-0.521794,1.20043,0.530936
-2.38384,-1.99878,0.261654,-0.521806,1.20052,0.530912
-2.38388,-1.99879,0.261703,-0.52177,1.20048,0.5309
-2.38387,-1.99879,0.261667,-0.52177,1.20046,0.530912
-2.38386,-1.9988,0.261667,-0.52177,1.20048,0.530936
-2.38385,-1.9988,0.261679,-0.521746,1.20049,0.5309
-2.38385,-1.99879,0.261715,-0.521782,1.20046,0.530948
-2.38386,-1.99879,0.261679,-0.52177,1.20051,0.530888
-2.38381,-1.99878,0.261691,-0.521782,1.2005,0.530912
-2.38386,-1.99878,0.261691,-0.521794,1.20046,0.530912
-2.38384,-1.99879,0.261691,-0.521758,1.20049,0.530924
-2.38386,-1.99879,0.261667,-0.521758,1.20048,0.530912
-2.3839,-1.99882,0.261691,-0.52177,1.20046,0.5309
-2.38385,-1.9988,0.261667,-0.521794,1.20052,0.530924
-2.38386,-1.99879,0.261654,-0.521794,1.20048,0.5309
-2.38387,-1.99878,0.261667,-0.521794,1.2005,0.530912
-2.3839,-1.9988,0.261667,-0.521782,1.2005,0.530948
-2.38384,-1.99882,0.261679,-0.521794,1.20048,0.53096
-2.38386,-1.99879,0.261667,-0.521794,1.20046,0.530936
-2.38386,-1.99879,0.261679,-0.521818,1.20046,0.5309
-2.3839,-1.99882,0.261667,-0.52177,1.2005,0.530948
-2.38385,-1.99878,0.261679,-0.521782,1.20046,0.5309
-2.38391,-1.99878,0.261667,-0.521806,1.2005,0.530912
-2.38391,-1.9988,0.261667,-0.52177,1.20051,0.530924
-2.38387,-1.9988,0.261691,-0.521806,1.2005,0.530924
-2.3839,-1.99882,0.261679,-0.521782,1.2005,0.530912
-2.38387,-1.99879,0.261667,-0.521758,1.20048,0.530912
-2.3839,-1.9988,0.261667,-0.521794,1.20048,0.530912
-2.38388,-1.99882,0.261679,-0.521782,1.20049,0.530912
-2.38386,-1.9988,0.261691,-0.52177,1.2005,0.5309
-2.38387,-1.99882,0.261631,-0.521782,1.20051,0.530936
-2.38388,-1.99879,0.261618,-0.52177,1.20049,0.530936
-2.3839,-1.99879,0.261654,-0.521746,1.20049,0.5309
-2.38386,-1.9988,0.261703,-0.52177,1.20046,0.530888
-2.38386,-1.99877,0.261703,-0.521746,1.20048,0.530936
-2.38387,-1.9988,0.261691,-0.521782,1.2005,0.530912
-2.38387,-1.99882,0.261654,-0.521806,1.20049,0.530936
-2.3839,-1.99878,0.261703,-0.521782,1.20051,0.530912
-2.38392,-1.99878,0.261679,-0.521794,1.2005,0.530948
-2.38387,-1.99883,0.261679,-0.52177,1.20045,0.530948
-2.3839,-1.99879,0.261679,-0.521758,1.20048,0.530924
-2.3839,-1.99877,0.261679,-0.521806,1.20049,0.530912
-2.3839,-1.99879,0.261691,-0.521806,1.20049,0.530936
-2.38393,-1.99879,0.261667,-0.521782,1.20046,0.530936
-2.38387,-1.99883,0.261667,-0.521782,1.2005,0.530936
-2.38387,-1.99882,0.261654,-0.521782,1.20048,0.5309
-2.38392,-1.99879,0.261642,-0.52177,1.20048,0.530912
-2.3839,-1.99878,0.261679,-0.521782,1.20048,0.530924
-2.3839,-1.99883,0.261667,-0.521794,1.20048,0.530912
-2.38388,-1.99882,0.261679,-0.52177,1.20048,0.530912
-2.38388,-1.99879,0.261703,-0.521782,1.20048,0.530948
-2.3839,-1.99878,0.261667,-0.52177,1.20051,0.530948
-2.38392,-1.99883,0.261642,-0.521806,1.20051,0.530888
-2.3839,-1.99879,0.261679,-0.521782,1.20049,0.530888
-2.38391,-1.99877,0.261631,-0.52177,1.20049,0.530948
-2.3839,-1.99878,0.261654,-0.521818,1.20048,0.530924
-2.38391,-1.99879,0.261654,-0.521794,1.20051,0.530948
-2.38392,-1.9988,0.261667,-0.52177,1.20046,0.530924
-2.3839,-1.99879,0.261667,-0.521758,1.20049,0.530936
-2.38391,-1.99882,0.261679,-0.521782,1.20049,0.530936
-2.3839,-1.9988,0.261679,-0.521782,1.20049,0.530912
-2.3839,-1.99879,0.261667,-0.521782,1.20049,0.5309
-2.38391,-1.99882,0.261667,-0.521758,1.20048,0.5309
-2.38392,-1.9988,0.261667,-0.52177,1.20049,0.530936
-2.38393,-1.99882,0.261642,-0.521794,1.2005,0.530912
-2.38392,-1.99883,0.261642,-0.521782,1.2005,0.530924
-2.38392,-1.99877,0.261667,-0.521782,1.20046,0.530924
-2.38388,-1.9988,0.261667,-0.52177,1.20051,0.530888
-2.38394,-1.99878,0.261667,-0.521758,1.20049,0.53096
-2.38388,-1.99879,0.261667,-0.521794,1.2005,0.530912
-2.38391,-1.9988,0.261667,-0.521782,1.20049,0.530912
-2.38393,-1.99878,0.261679,-0.521794,1.2005,0.530924
-2.38388,-1.99883,0.261667,-0.521794,1.20049,0.530924
-2.38391,-1.99878,0.261642,-0.52177,1.2005,0.530912
-2.3839,-1.99879,0.261679,-0.521746,1.20049,0.530936
-2.38393,-1.99879,0.261631,-0.52177,1.20051,0.530912
-2.38388,-1.9988,0.261679,-0.521794,1.20049,0.5309
-2.38388,-1.99879,0.261654,-0.521746,1.2005,0.530912
-2.38396,-1.99883,0.261691,-0.52177,1.20051,0.530912
-2.3839,-1.99882,0.261642,-0.521794,1.20049,0.530948
-2.38392,-1.99882,0.261654,-0.521806,1.2005,0.530912
-2.38391,-1.99882,0.261679,-0.521758,1.20045,0.530912
-2.38392,-1.99878,0.261679,-0.521746,1.20049,0.530948
-2.3839,-1.99883,0.261654,-0.52177,1.20051,0.530936
-2.38393,-1.99879,0.261667,-0.521782,1.2005,0.530936
-2.38393,-1.99877,0.261642,-0.521782,1.20051,0.530888
-2.38393,-1.99878,0.261654,-0.52177,1.20049,0.530912
-2.38388,-1.99879,0.261654,-0.521794,1.2005,0.530948
-2.38392,-1.99879,0.261679,-0.521758,1.20048,0.53096
-2.38392,-1.9988,0.261667,-0.52177,1.2005,0.530936
-2.3839,-1.99878,0.261654,-0.521782,1.20051,0.530912
-2.38392,-1.99878,0.261679,-0.521746,1.20048,0.530936
-2.3839,-1.99882,0.261642,-0.521782,1.20049,0.530912
-2.38392,-1.99879,0.261654,-0.521782,1.2005,0.530936
-2.3839,-1.99883,0.261654,-0.521782,1.20046,0.530924
-2.38391,-1.99878,0.261654,-0.521782,1.20048,0.5309
-2.3839,-1.99879,0.261654,-0.521758,1.20049,0.530924
-2.38392,-1.99879,0.261691,-0.52177,1.20049,0.530936
-2.38393,-1.99882,0.261667,-0.52177,1.20049,0.530924
-2.38392,-1.9988,0.261642,-0.521782,1.20046,0.530948
-2.3839,-1.9988,0.261667,-0.521746,1.20049,0.530924
