-2.34172 -2.01341 0.269996 -0.622599 1.18265 0.530804 0.286
-2.34168 -2.01344 0.269996 -0.622611 1.18265 0.530756 0.288
-2.34167 -2.01345 0.270008 -0.622587 1.18263 0.53078 0.29
-2.34167 -2.01341 0.269984 -0.622624 1.18263 0.530792 0.292
-2.34169 -2.01341 0.269996 -0.622624 1.18263 0.530768 0.294
-2.3417 -2.01342 0.269972 -0.622624 1.18268 0.530768 0.296
-2.34169 -2.01345 0.269984 -0.622611 1.18265 0.53078 0.298
-2.34172 -2.01341 0.269984 -0.622624 1.18263 0.530804 0.3
-2.3417 -2.01342 0.269996 -0.622611 1.18266 0.530745 0.302
-2.34172 -2.01341 0.26996 -0.622611 1.18263 0.530745 0.304
-2.34168 -2.01344 0.269996 -0.622624 1.18263 0.530756 0.306
-2.3417 -2.01345 0.269972 -0.622611 1.18263 0.530756 0.308
-2.34172 -2.01341 0.269972 -0.622611 1.18265 0.530756 0.31
-2.34168 -2.01341 0.27002 -0.622624 1.18265 0.530745 0.312
-2.34173 -2.01342 0.26996 -0.622624 1.18262 0.530745 0.314
-2.3417 -2.0134 0.269972 -0.622611 1.18266 0.530756 0.316
-2.34168 -2.01342 0.269984 -0.622611 1.18265 0.530756 0.318
-2.34173 -2.01344 0.269972 -0.622611 1.18266 0.530756 0.32
-2.34172 -2.01344 0.269996 -0.622599 1.18266 0.530768 0.322
-2.34169 -2.01345 0.269984 -0.622624 1.18263 0.53078 0.324
-2.34169 -2.01341 0.270008 -0.622599 1.18267 0.530816 0.326
-2.3417 -2.01341 0.269996 -0.622624 1.18262 0.530756 0.328
-2.3417 -2.01342 0.270008 -0.622575 1.18268 0.530768 0.33
-2.34172 -2.01341 0.269984 -0.622599 1.18265 0.53078 0.332
-2.3417 -2.01342 0.269984 -0.622599 1.18265 0.53078 0.334
-2.3417 -2.01344 0.269972 -0.622635 1.18266 0.530768 0.336
-2.34169 -2.0134 0.269984 -0.622635 1.18266 0.530768 0.338
-2.34169 -2.01345 0.26996 -0.622635 1.18263 0.530768 0.34
-2.34173 -2.01342 0.270008 -0.622624 1.18263 0.530768 0.342
-2.34172 -2.01344 0.269972 -0.622611 1.18266 0.530756 0.344
-2.34173 -2.0134 0.269996 -0.622611 1.18265 0.530756 0.346
-2.3417 -2.01342 0.26996 -0.622587 1.18266 0.530768 0.348
-2.34173 -2.01341 0.269996 -0.622563 1.18267 0.530756 0.35
-2.34169 -2.0134 0.269996 -0.622624 1.18268 0.530768 0.352
-2.34168 -2.01345 0.270008 -0.622611 1.18267 0.530804 0.354
-2.34172 -2.01341 0.26996 -0.622624 1.18266 0.530733 0.356
-2.34169 -2.0134 0.269996 -0.622635 1.18266 0.530745 0.358
-2.34172 -2.01342 0.26996 -0.622647 1.18265 0.530804 0.36
-2.34172 -2.01342 0.269972 -0.622647 1.18262 0.530768 0.362
-2.34172 -2.01342 0.269984 -0.622587 1.18267 0.530768 0.364
-2.34172 -2.01347 0.270008 -0.622624 1.18266 0.530804 0.366
-2.34172 -2.01344 0.269996 -0.622611 1.18265 0.530756 0.368
-2.34172 -2.01346 0.269948 -0.622624 1.18263 0.53078 0.37
-2.34169 -2.01345 0.270008 -0.622611 1.18266 0.530792 0.372
-2.34174 -2.01341 0.269996 -0.622599 1.18266 0.530745 0.374
-2.34172 -2.01342 0.26996 -0.622624 1.18263 0.530768 0.376
-2.34169 -2.01345 0.269984 -0.622611 1.18263 0.53078 0.378
-2.34173 -2.01342 0.269996 -0.622611 1.18267 0.530768 0.38
-2.34172 -2.0134 0.269972 -0.622635 1.18261 0.530756 0.382
-2.34172 -2.01341 0.27002 -0.622611 1.18265 0.530756 0.384
-2.3417 -2.01342 0.269972 -0.622611 1.18262 0.530733 0.386
-2.34169 -2.01345 0.269984 -0.622599 1.18265 0.530756 0.388
-2.34173 -2.01341 0.270008 -0.622599 1.18265 0.530756 0.39
-2.34168 -2.01341 0.269984 -0.622624 1.18265 0.530792 0.392
-2.3417 -2.01344 0.269984 -0.622611 1.18263 0.53078 0.394
-2.34174 -2.01341 0.26996 -0.622624 1.18265 0.530768 0.396
-2.34169 -2.01342 0.269984 -0.622611 1.18265 0.530756 0.398
-2.34172 -2.01344 0.269972 -0.622611 1.18265 0.53078 0.4
-2.34173 -2.01344 0.269996 -0.622611 1.18265 0.530756 0.402
-2.34173 -2.01345 0.269984 -0.622624 1.18265 0.53078 0.404
-2.3417 -2.01342 0.269972 -0.622599 1.18262 0.530792 0.406
-2.34173 -2.01344 0.269996 -0.622599 1.18263 0.53078 0.408
-2.34173 -2.01342 0.269996 -0.622611 1.18265 0.530745 0.41
-2.34176 -2.01345 0.269972 -0.622575 1.18263 0.530756 0.412
-2.34172 -2.0134 0.269996 -0.622611 1.18263 0.530745 0.414
-2.34172 -2.01342 0.269972 -0.622611 1.18267 0.530768 0.416
-2.3417 -2.01342 0.269996 -0.622575 1.18263 0.530792 0.418
-2.34172 -2.01342 0.270008 -0.622624 1.18265 0.530756 0.42
-2.34173 -2.01346 0.269972 -0.622611 1.18265 0.530768 0.422
-2.3417 -2.01345 0.269972 -0.622575 1.18266 0.530745 0.424
-2.34172 -2.01339 0.269972 -0.622599 1.18265 0.530768 0.426
-2.3417 -2.01344 0.269948 -0.622599 1.18262 0.530756 0.428
-2.34173 -2.01346 0.269996 -0.622624 1.18266 0.530768 0.43
-2.34175 -2.01347 0.269996 -0.622599 1.18266 0.530756 0.432
-2.34173 -2.01344 0.27002 -0.622599 1.18265 0.530756 0.434
-2.34176 -2.01345 0.26996 -0.622587 1.18262 0.530768 0.436
-2.3417 -2.01342 0.269972 -0.622611 1.18268 0.530804 0.438
-2.34172 -2.01341 0.269984 -0.622599 1.18265 0.530756 0.44
-2.34173 -2.01345 0.269972 -0.622599 1.18266 0.53078 0.442
-2.34172 -2.01342 0.269996 -0.622599 1.18263 0.530768 0.444
-2.3417 -2.01344 0.269972 -0.622599 1.18265 0.530745 0.446
-2.34175 -2.01341 0.26996 -0.622599 1.18266 0.530745 0.448
-2.34173 -2.01341 0.269984 -0.622635 1.18265 0.530721 0.45
-2.34173 -2.01342 0.27002 -0.622611 1.18263 0.530756 0.452
-2.34173 -2.01342 0.26996 -0.622587 1.18265 0.530745 0.454
-2.34175 -2.01342 0.269972 -0.622587 1.18265 0.530768 0.456
-2.34172 -2.01346 0.269996 -0.622624 1.18266 0.530745 0.458
-2.34176 -2.01341 0.269984 -0.622624 1.18266 0.53078 0.46
-2.34172 -2.01342 0.269972 -0.622599 1.18268 0.530804 0.462
-2.34172 -2.01341 0.269972 -0.622611 1.18263 0.530768 0.464
-2.34178 -2.01342 0.269948 -0.622599 1.18266 0.530768 0.466
-2.34176 -2.01344 0.269984 -0.622611 1.18266 0.53078 0.468
-2.34174 -2.01344 0.269972 -0.622587 1.18268 0.530721 0.47
-2.34174 -2.01347 0.269936 -0.622587 1.18267 0.530768 0.472
-2.34174 -2.01345 0.269936 -0.622599 1.18265 0.530745 0.474
-2.34172 -2.01346 0.270008 -0.622563 1.18266 0.530745 0.476
-2.34179 -2.01347 0.269948 -0.622599 1.18267 0.530768 0.478
-2.34176 -2.01342 0.269984 -0.622611 1.18263 0.530745 0.48
-2.34176 -2.01341 0.269948 -0.622587 1.18267 0.53078 0.482
-2.34172 -2.01344 0.269972 -0.622575 1.18265 0.530768 0.484
-2.34176 -2.01344 0.26996 -0.622587 1.18267 0.53078 0.486
-2.34174 -2.01344 0.269972 -0.622587 1.18265 0.530745 0.488
-2.34178 -2.01344 0.269984 -0.622599 1.18266 0.530756 0.49
-2.34176 -2.01345 0.269948 -0.622624 1.18265 0.530733 0.492
-2.34175 -2.01341 0.26996 -0.622599 1.18267 0.530756 0.494
-2.3418 -2.01344 0.270008 -0.622587 1.18268 0.530768 0.496
-2.34178 -2.01344 0.269972 -0.622563 1.18265 0.530768 0.498
-2.34178 -2.01346 0.269984 -0.62254 1.18266 0.530745 0.5
-2.3418 -2.01345 0.269972 -0.622599 1.18265 0.530768 0.502
-2.34181 -2.0134 0.269948 -0.622587 1.18266 0.530745 0.504
-2.34179 -2.01344 0.270008 -0.622587 1.18268 0.530768 0.506
-2.3418 -2.01344 0.269984 -0.622563 1.18268 0.53078 0.508
-2.3418 -2.01344 0.26996 -0.622563 1.18266 0.530756 0.51
-2.34179 -2.0134 0.269972 -0.622587 1.18266 0.530745 0.512
-2.34179 -2.01344 0.269984 -0.622599 1.18263 0.530816 0.514
-2.34182 -2.01342 0.269996 -0.622575 1.18266 0.530756 0.516
-2.34182 -2.01341 0.26996 -0.622563 1.18269 0.530768 0.518
-2.34181 -2.01344 0.269948 -0.622575 1.18267 0.530768 0.52
-2.34182 -2.01342 0.269948 -0.622563 1.18268 0.530745 0.522
-2.34181 -2.01341 0.269948 -0.622575 1.18267 0.530768 0.524
-2.34184 -2.01342 0.269972 -0.622587 1.18265 0.530768 0.526
-2.34182 -2.01342 0.26996 -0.622515 1.18263 0.530768 0.528
-2.34186 -2.01345 0.269972 -0.622563 1.18266 0.530756 0.53
-2.34185 -2.01346 0.269984 -0.62254 1.18267 0.530756 0.532
-2.34182 -2.01345 0.26996 -0.62254 1.18267 0.530768 0.534
-2.34182 -2.01341 0.26996 -0.622587 1.18268 0.530721 0.536
-2.34187 -2.01342 0.26996 -0.622563 1.18267 0.530768 0.538
-2.34184 -2.01341 0.269948 -0.622587 1.18268 0.530768 0.54
-2.34187 -2.01342 0.269936 -0.622563 1.18267 0.530792 0.542
-2.34186 -2.01344 0.269948 -0.622587 1.18263 0.53078 0.544
-2.34182 -2.01345 0.269948 -0.622563 1.18268 0.530768 0.546
-2.34186 -2.01344 0.269948 -0.622575 1.18265 0.530745 0.548
-2.34185 -2.01342 0.269948 -0.622599 1.18266 0.530756 0.55
-2.34186 -2.01344 0.269984 -0.622563 1.18265 0.53078 0.552
-2.34186 -2.01341 0.26996 -0.622563 1.18265 0.530768 0.554
-2.34184 -2.01342 0.269912 -0.62254 1.18267 0.530768 0.556
-2.34186 -2.01341 0.269972 -0.622587 1.18265 0.530745 0.558
-2.34184 -2.0134 0.269936 -0.62254 1.18268 0.530768 0.56
-2.34187 -2.01341 0.269972 -0.62254 1.18267 0.530756 0.562
-2.34187 -2.01344 0.269936 -0.622575 1.18265 0.53078 0.564
-2.34184 -2.01346 0.269936 -0.62254 1.18265 0.530745 0.566
-2.34188 -2.0134 0.269948 -0.622563 1.18267 0.530756 0.568
-2.34191 -2.01342 0.269948 -0.62254 1.18265 0.53078 0.57
-2.34185 -2.01342 0.269924 -0.62254 1.18266 0.530756 0.572
-2.34186 -2.01344 0.269984 -0.622563 1.18266 0.530768 0.574
-2.34186 -2.01345 0.26996 -0.622563 1.18267 0.53078 0.576
-2.34185 -2.01342 0.269936 -0.62254 1.18267 0.53078 0.578
-2.34187 -2.01344 0.269972 -0.622563 1.18265 0.530768 0.58
-2.34187 -2.01341 0.269948 -0.62254 1.18265 0.53078 0.582
-2.34187 -2.01341 0.269936 -0.622587 1.18267 0.530745 0.584
-2.34188 -2.01344 0.269948 -0.622575 1.18266 0.530745 0.586
-2.3419 -2.01345 0.26996 -0.622563 1.18268 0.530756 0.588
-2.34187 -2.01341 0.269936 -0.622563 1.18266 0.530756 0.59
-2.34186 -2.01342 0.26996 -0.62254 1.18267 0.53078 0.592
-2.34186 -2.01342 0.269996 -0.622587 1.18262 0.53078 0.594
-2.34186 -2.01341 0.269948 -0.62254 1.18267 0.530804 0.596
-2.3419 -2.01342 0.269936 -0.62254 1.18265 0.530768 0.598
-2.34186 -2.0134 0.269948 -0.622563 1.18265 0.530768 0.6
-2.34187 -2.01342 0.269936 -0.622587 1.18266 0.530745 0.602
-2.34188 -2.01344 0.26996 -0.622563 1.18267 0.530768 0.604
-2.34188 -2.0134 0.269936 -0.62254 1.18265 0.530768 0.606
-2.3419 -2.01342 0.269936 -0.622575 1.18268 0.530756 0.608
-2.34187 -2.01341 0.269912 -0.622575 1.18265 0.530756 0.61
-2.34187 -2.01345 0.269972 -0.622587 1.18263 0.530768 0.612
-2.34186 -2.01342 0.269936 -0.622575 1.18265 0.530745 0.614
-2.34191 -2.0134 0.269936 -0.622575 1.18266 0.530792 0.616
-2.34188 -2.01346 0.269936 -0.622575 1.18268 0.530768 0.618
-2.34188 -2.01347 0.269924 -0.62254 1.18263 0.530756 0.62
-2.3419 -2.01344 0.269936 -0.622563 1.18263 0.530768 0.622
-2.34186 -2.01344 0.26996 -0.622563 1.18267 0.530792 0.624
-2.34191 -2.01344 0.269948 -0.622563 1.18265 0.530768 0.626
-2.34188 -2.01345 0.269936 -0.622575 1.18265 0.530745 0.628
-2.34187 -2.01341 0.269948 -0.622563 1.18267 0.53078 0.63
-2.34188 -2.01345 0.269924 -0.622575 1.18267 0.530745 0.632
-2.34188 -2.01341 0.269948 -0.622563 1.18267 0.530792 0.634
-2.3419 -2.0134 0.2699 -0.622575 1.18262 0.530792 0.636
-2.34188 -2.01346 0.269924 -0.622575 1.18267 0.530745 0.638
-2.34188 -2.01346 0.269936 -0.622575 1.18267 0.53078 0.64
-2.3419 -2.01342 0.269972 -0.622575 1.18265 0.530756 0.642
-2.34191 -2.01345 0.269984 -0.622563 1.18268 0.530721 0.644
-2.3419 -2.01341 0.269924 -0.622587 1.18262 0.530756 0.646
-2.34191 -2.01344 0.269936 -0.62254 1.18268 0.530745 0.648
-2.34191 -2.01344 0.26996 -0.62254 1.18266 0.530768 0.65
-2.3419 -2.01344 0.269948 -0.622599 1.18271 0.530721 0.652
-2.34187 -2.01342 0.269948 -0.622575 1.18266 0.530768 0.654
-2.34188 -2.01341 0.269948 -0.622563 1.18265 0.530745 0.656
-2.34188 -2.01345 0.269948 -0.62254 1.18265 0.530768 0.658
-2.34186 -2.01341 0.269948 -0.622527 1.18267 0.530768 0.66
-2.3419 -2.01341 0.269936 -0.622563 1.18268 0.530804 0.662
-2.34188 -2.01345 0.269924 -0.622563 1.18267 0.530768 0.664
-2.34187 -2.01344 0.269924 -0.62254 1.18265 0.530745 0.666
-2.34188 -2.01344 0.26996 -0.622575 1.18268 0.53078 0.668
-2.34187 -2.01342 0.269948 -0.622575 1.18267 0.530756 0.67
-2.34188 -2.01342 0.269936 -0.622515 1.18269 0.530792 0.672
-2.34191 -2.0134 0.26996 -0.622527 1.18267 0.530768 0.674
-2.3419 -2.01342 0.269936 -0.622527 1.18266 0.530756 0.676
-2.34188 -2.01344 0.269936 -0.622527 1.18265 0.53078 0.678
-2.3419 -2.01342 0.269924 -0.622563 1.18265 0.530768 0.68
-2.34192 -2.01341 0.269924 -0.622515 1.18266 0.530768 0.682
-2.3419 -2.01345 0.269948 -0.622563 1.18268 0.53078 0.684
-2.34191 -2.01342 0.26996 -0.622563 1.18268 0.530745 0.686
-2.34194 -2.01342 0.269948 -0.62254 1.18266 0.53078 0.688
-2.3419 -2.01342 0.269924 -0.622563 1.18265 0.530733 0.69
-2.34192 -2.01346 0.269924 -0.62254 1.18267 0.53078 0.692
-2.3419 -2.01341 0.269936 -0.622563 1.18266 0.53078 0.694
-2.34188 -2.01345 0.269924 -0.62254 1.18268 0.530792 0.696
-2.3419 -2.01341 0.269936 -0.622527 1.18267 0.530792 0.698
-2.34191 -2.01342 0.269948 -0.622563 1.18265 0.53078 0.7
-2.34192 -2.01345 0.269936 -0.622587 1.18266 0.530792 0.702
-2.3419 -2.01341 0.269936 -0.622563 1.18263 0.530804 0.704
-2.34187 -2.01342 0.269924 -0.622575 1.18263 0.530804 0.706
-2.3419 -2.01341 0.269912 -0.622527 1.18265 0.53078 0.708
-2.34191 -2.01342 0.269936 -0.62254 1.18265 0.530745 0.71
-2.34191 -2.01345 0.269936 -0.622527 1.18265 0.530768 0.712
-2.34191 -2.01342 0.269924 -0.622575 1.18266 0.53078 0.714
-2.34191 -2.01341 0.269924 -0.622527 1.18265 0.530792 0.716
-2.34188 -2.0134 0.269936 -0.622563 1.18263 0.53078 0.718
-2.3419 -2.0134 0.269924 -0.62254 1.18268 0.530756 0.72
-2.3419 -2.01345 0.269936 -0.622587 1.18265 0.530768 0.722
-2.34191 -2.01341 0.269912 -0.622563 1.18267 0.530768 0.724
-2.34191 -2.01341 0.269936 -0.622587 1.18265 0.53078 0.726
-2.34191 -2.01341 0.269924 -0.62254 1.18265 0.530768 0.728
-2.34192 -2.01344 0.26996 -0.622563 1.18263 0.530792 0.73
-2.34194 -2.01341 0.269936 -0.622587 1.18265 0.530756 0.732
-2.34192 -2.01339 0.269912 -0.622527 1.18266 0.530768 0.734
-2.34188 -2.01341 0.269912 -0.622575 1.18268 0.530804 0.736
-2.34188 -2.01344 0.269936 -0.622575 1.18265 0.530792 0.738
-2.34191 -2.01344 0.269912 -0.622575 1.18266 0.53078 0.74
-2.34193 -2.01341 0.269924 -0.622563 1.18267 0.530768 0.742
-2.34193 -2.01342 0.269924 -0.622515 1.18266 0.530768 0.744
-2.34193 -2.01341 0.269924 -0.622527 1.18263 0.53078 0.746
-2.34192 -2.01345 0.269924 -0.622563 1.18266 0.53078 0.748
-2.34191 -2.01342 0.269912 -0.622527 1.18265 0.530756 0.75
-2.34194 -2.0134 0.2699 -0.622563 1.18266 0.530756 0.752
-2.34188 -2.01341 0.269912 -0.62254 1.18266 0.530745 0.754
