1.64854e+09,6.42255e+08,4.29587,5.26309,-16.0466,0.810403,0.363644,0.457419
1.64854e+09,6.44348e+08,4.33817,5.05723,-16.1799,0.808154,0.359474,0.452089
1.64854e+09,6.46299e+08,4.3433,5.26855,-16.1068,0.808917,0.362491,0.454284
1.64854e+09,6.48305e+08,4.16655,5.40931,-16.2406,0.813111,0.364829,0.458455
1.64854e+09,6.50254e+08,4.20144,5.12559,-16.3348,0.808867,0.363119,0.462449
1.64854e+09,6.52366e+08,4.1306,5.29199,-16.2176,0.812258,0.367067,0.461764
1.64854e+09,6.54341e+08,4.52095,4.91464,-16.0894,0.805266,0.352387,0.45153
1.64854e+09,6.5636e+08,4.45037,5.24693,-16.2569,0.809424,0.357165,0.457368
1.64854e+09,6.58245e+08,3.7728,5.46373,-16.2983,0.814582,0.371644,0.461085
1.64854e+09,6.60306e+08,4.30992,5.30189,-16.1151,0.812409,0.359288,0.450003
1.64854e+09,6.62535e+08,4.06363,5.20348,-16.2101,0.809743,0.365785,0.457407
1.64854e+09,6.64514e+08,4.15788,5.35842,-16.0465,0.81616,0.367978,0.453571
1.64854e+09,6.66418e+08,4.26149,5.38583,-16.2274,0.813431,0.363875,0.457333
1.64854e+09,6.68266e+08,4.35023,5.18604,-16.132,0.810069,0.363398,0.457602
1.64854e+09,6.70568e+08,3.94302,5.69326,-16.4202,0.821276,0.37195,0.466001
1.64854e+09,6.72491e+08,4.29249,5.51818,-16.2538,0.816736,0.365009,0.462483
1.64854e+09,6.74354e+08,4.31072,5.31961,-16.2589,0.809276,0.369116,0.457944
1.64854e+09,6.76274e+08,4.34173,5.32074,-16.1222,0.809641,0.369819,0.456588
1.64854e+09,6.78509e+08,4.08939,5.5163,-16.2181,0.812244,0.377074,0.468693
1.64854e+09,6.80513e+08,4.19071,5.34613,-16.175,0.807415,0.378919,0.464817
1.64854e+09,6.82354e+08,4.77037,5.29215,-16.3531,0.808121,0.36611,0.46969
1.64854e+09,6.84261e+08,4.40685,5.61034,-16.2536,0.814456,0.376852,0.47334
1.64854e+09,6.86384e+08,4.56387,5.54326,-16.2147,0.811726,0.373109,0.469513
1.64854e+09,6.88495e+08,4.34052,5.3131,-16.3941,0.805351,0.386135,0.477529
1.64854e+09,6.90345e+08,4.46121,5.62633,-16.3967,0.809499,0.386925,0.474365
1.64854e+09,6.92344e+08,4.48618,5.81283,-16.3866,0.815974,0.386551,0.478586
1.64854e+09,6.94526e+08,4.90062,5.71962,-16.4375,0.812814,0.379535,0.481355
1.64854e+09,6.96341e+08,4.64152,5.82296,-16.4909,0.816317,0.390726,0.483945
1.64854e+09,6.98359e+08,4.84176,5.86098,-16.5673,0.81707,0.387015,0.486679
1.64854e+09,7.00297e+08,4.98799,5.50852,-16.5098,0.805113,0.387197,0.486816
