1.64854e+09,8.60297e+07,-0.686092,-0.290765,-0.201573,0.00316679,-0.515442,0.85684,-0.0116274
1.64854e+09,8.80797e+07,-0.686114,-0.290833,-0.201529,0.00311451,-0.515475,0.85682,-0.0116247
1.64854e+09,9.00559e+07,-0.686144,-0.290796,-0.201529,0.0031063,-0.515437,0.856843,-0.0116252
1.64854e+09,9.20806e+07,-0.686122,-0.290808,-0.20155,0.00311859,-0.515446,0.856838,-0.0116166
1.64854e+09,9.40811e+07,-0.686112,-0.290819,-0.201555,0.00312414,-0.515479,0.856818,-0.0115945
1.64854e+09,9.61073e+07,-0.68613,-0.290807,-0.201546,0.00311642,-0.515448,0.856837,-0.0116187
1.64854e+09,9.8133e+07,-0.686117,-0.290815,-0.201575,0.00312419,-0.515454,0.856833,-0.0116165
1.64854e+09,1.0012e+08,-0.686115,-0.290808,-0.201545,0.00313444,-0.515454,0.856832,-0.0116281
1.64854e+09,1.02062e+08,-0.686089,-0.290808,-0.20156,0.00315674,-0.515463,0.856828,-0.0116115
1.64854e+09,1.04127e+08,-0.686121,-0.290804,-0.201547,0.0031208,-0.515442,0.85684,-0.0116367
1.64854e+09,1.06084e+08,-0.68607,-0.29079,-0.201585,0.00317914,-0.515443,0.856839,-0.0116269
1.64854e+09,1.08086e+08,-0.686117,-0.290776,-0.201561,0.00313803,-0.515441,0.856841,-0.0116161
1.64854e+09,1.10073e+08,-0.686072,-0.290803,-0.201582,0.00317953,-0.515466,0.856825,-0.0116328
1.64854e+09,1.12046e+08,-0.68611,-0.290766,-0.201557,0.00314371,-0.515447,0.856837,-0.011604
1.64854e+09,1.14119e+08,-0.686123,-0.290775,-0.201564,0.00313231,-0.515446,0.856838,-0.0116144
1.64854e+09,1.16085e+08,-0.686129,-0.290756,-0.201576,0.00314025,-0.515415,0.856856,-0.0116119
1.64854e+09,1.18048e+08,-0.686122,-0.290809,-0.201547,0.00313079,-0.515434,0.856845,-0.0116182
1.64854e+09,1.20104e+08,-0.686098,-0.290806,-0.201554,0.00314713,-0.515442,0.85684,-0.0116298
1.64854e+09,1.22063e+08,-0.686138,-0.290786,-0.201548,0.00310377,-0.515448,0.856836,-0.0115993
1.64854e+09,1.24108e+08,-0.686101,-0.290823,-0.201581,0.00313719,-0.51547,0.856823,-0.0116403
1.64854e+09,1.26102e+08,-0.686104,-0.290807,-0.201564,0.00314027,-0.515459,0.85683,-0.011608
1.64854e+09,1.28086e+08,-0.686117,-0.290833,-0.201557,0.00311634,-0.515479,0.856818,-0.0116228
1.64854e+09,1.30122e+08,-0.686101,-0.290768,-0.201598,0.00315662,-0.51542,0.856853,-0.0116134
1.64854e+09,1.32085e+08,-0.686072,-0.290812,-0.201609,0.00317246,-0.515477,0.856819,-0.0116031
1.64854e+09,1.34098e+08,-0.686104,-0.290804,-0.201563,0.0031403,-0.515458,0.85683,-0.011618
1.64854e+09,1.36119e+08,-0.686126,-0.290815,-0.20156,0.00311289,-0.515429,0.856848,-0.0116369
1.64854e+09,1.38071e+08,-0.68614,-0.290743,-0.201552,0.00313009,-0.515406,0.856862,-0.0116143
1.64854e+09,1.40063e+08,-0.686095,-0.290816,-0.201567,0.00314912,-0.515456,0.856832,-0.0116257
1.64854e+09,1.42061e+08,-0.686114,-0.290756,-0.201578,0.00315465,-0.515414,0.856857,-0.0116156
1.64854e+09,1.43985e+08,-0.686101,-0.29081,-0.201556,0.00313405,-0.515456,0.856832,-0.0116001
1.64854e+09,1.4607e+08,-0.686117,-0.290797,-0.201564,0.00312691,-0.515437,0.856843,-0.0116306
1.64854e+09,1.48074e+08,-0.686088,-0.290793,-0.20159,0.00314856,-0.515456,0.856831,-0.0116259
1.64854e+09,1.50106e+08,-0.686107,-0.290754,-0.201575,0.003158,-0.515437,0.856843,-0.0116096
1.64854e+09,1.52125e+08,-0.686101,-0.290764,-0.201594,0.00316847,-0.515424,0.85685,-0.0116173
1.64854e+09,1.54083e+08,-0.686111,-0.290831,-0.201555,0.00311481,-0.515465,0.856826,-0.0116249
1.64854e+09,1.56106e+08,-0.686119,-0.29076,-0.201551,0.00313967,-0.515435,0.856844,-0.0116062
1.64854e+09,1.58082e+08,-0.686093,-0.290781,-0.201574,0.00317049,-0.515445,0.856838,-0.011601
1.64854e+09,1.60081e+08,-0.6861,-0.290826,-0.201552,0.00313672,-0.515475,0.85682,-0.0116222
1.64854e+09,1.62078e+08,-0.686127,-0.290767,-0.201564,0.00313576,-0.515439,0.856842,-0.0115963
1.64854e+09,1.64059e+08,-0.686149,-0.290781,-0.201531,0.00311379,-0.515444,0.856839,-0.0116109
1.64854e+09,1.6607e+08,-0.686139,-0.290762,-0.20155,0.00312336,-0.515451,0.856835,-0.0116026
1.64854e+09,1.68025e+08,-0.686087,-0.290823,-0.201584,0.00315516,-0.515468,0.856824,-0.0116376
1.64854e+09,1.70024e+08,-0.686108,-0.2908,-0.201562,0.00313287,-0.515456,0.856831,-0.0116222
1.64854e+09,1.72e+08,-0.686105,-0.290827,-0.201562,0.00314008,-0.515475,0.85682,-0.0115999
1.64854e+09,1.74016e+08,-0.686119,-0.290773,-0.201556,0.00313977,-0.515451,0.856835,-0.0116062
1.64854e+09,1.76009e+08,-0.686172,-0.290784,-0.201533,0.00308303,-0.515431,0.856847,-0.0115958
1.64854e+09,1.78005e+08,-0.686077,-0.290776,-0.201596,0.00318244,-0.515444,0.856839,-0.0116108
1.64854e+09,1.79957e+08,-0.686096,-0.290836,-0.201553,0.00313735,-0.515466,0.856825,-0.0116341
1.64854e+09,1.82012e+08,-0.686106,-0.290799,-0.201585,0.003139,-0.515453,0.856833,-0.0116362
1.64854e+09,1.83983e+08,-0.686072,-0.290784,-0.201603,0.0031884,-0.515459,0.85683,-0.0116026
1.64854e+09,1.86061e+08,-0.686102,-0.290765,-0.201585,0.00316045,-0.515442,0.85684,-0.0116236
1.64854e+09,1.88053e+08,-0.686151,-0.290767,-0.201554,0.00311383,-0.515439,0.856842,-0.011609
1.64854e+09,1.90055e+08,-0.686085,-0.29076,-0.201592,0.00318866,-0.515431,0.856846,-0.0116165
1.64854e+09,1.91993e+08,-0.686115,-0.290761,-0.201543,0.0031486,-0.515418,0.856855,-0.0116157
1.64854e+09,1.93997e+08,-0.68615,-0.29079,-0.201534,0.00310079,-0.515415,0.856856,-0.0116352
1.64854e+09,1.96093e+08,-0.686103,-0.290758,-0.201574,0.00316455,-0.515414,0.856857,-0.0116173
1.64854e+09,1.98098e+08,-0.686104,-0.290807,-0.201563,0.00314652,-0.515459,0.85683,-0.0116077
1.64854e+09,2.00157e+08,-0.686163,-0.290802,-0.201498,0.00306941,-0.515447,0.856837,-0.0116182
1.64854e+09,2.02161e+08,-0.686076,-0.29078,-0.201578,0.00317685,-0.515452,0.856834,-0.0116169
1.64854e+09,2.04067e+08,-0.686138,-0.290762,-0.20156,0.00313131,-0.515437,0.856843,-0.0115943
1.64854e+09,2.06118e+08,-0.686157,-0.290812,-0.201521,0.00308207,-0.515441,0.85684,-0.0116319
1.64854e+09,2.08142e+08,-0.686105,-0.290799,-0.201569,0.00314992,-0.515468,0.856824,-0.0115996
1.64854e+09,2.10102e+08,-0.686109,-0.290766,-0.201565,0.00314865,-0.515421,0.856852,-0.0116237
1.64854e+09,2.1211e+08,-0.686079,-0.290747,-0.201589,0.00319686,-0.515431,0.856847,-0.0116183
1.64854e+09,2.14139e+08,-0.686077,-0.290839,-0.201567,0.00316152,-0.515469,0.856823,-0.0116252
1.64854e+09,2.16114e+08,-0.686098,-0.290804,-0.201565,0.00313873,-0.515463,0.856827,-0.0116181
1.64854e+09,2.18042e+08,-0.68612,-0.290798,-0.201593,0.0031322,-0.515451,0.856835,-0.0116103
1.64854e+09,2.20118e+08,-0.686108,-0.290787,-0.201564,0.00314851,-0.515453,0.856834,-0.0116238
1.64854e+09,2.22022e+08,-0.68612,-0.290809,-0.201541,0.00310782,-0.515462,0.856828,-0.0116031
